price,signals,cash,positions,wealth
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
30.32,0,27.120000000000257,970.24,997.3600000000002
30.29,-1,57.41000000000025,938.99,996.4000000000003
30.29,-1,87.70000000000024,908.6999999999999,996.4000000000002
30.28,-1,117.98000000000025,878.12,996.1000000000003
30.25,-1,148.23000000000025,847.0,995.2300000000002
30.25,1,117.98000000000025,877.25,995.2300000000002
30.26,1,87.72000000000024,907.8000000000001,995.5200000000003
30.25,1,57.47000000000024,937.75,995.2200000000003
30.27,1,27.20000000000024,968.64,995.8400000000003
30.28,0,27.20000000000024,968.96,996.1600000000003
30.28,0,27.20000000000024,968.96,996.1600000000003
30.27,0,27.20000000000024,968.64,995.8400000000003
30.27,0,27.20000000000024,968.64,995.8400000000003
30.28,0,27.20000000000024,968.96,996.1600000000003
30.29,0,27.20000000000024,969.28,996.4800000000002
30.29,0,27.20000000000024,969.28,996.4800000000002
30.3,0,27.20000000000024,969.6,996.8000000000003
30.3,0,27.20000000000024,969.6,996.8000000000003
30.3,0,27.20000000000024,969.6,996.8000000000003
30.3,0,27.20000000000024,969.6,996.8000000000003
30.3,0,27.20000000000024,969.6,996.8000000000003
30.3,0,27.20000000000024,969.6,996.8000000000003
30.29,0,27.20000000000024,969.28,996.4800000000002
30.29,0,27.20000000000024,969.28,996.4800000000002
30.28,0,27.20000000000024,968.96,996.1600000000003
30.27,-1,57.47000000000024,938.37,995.8400000000003
30.27,-1,87.74000000000024,908.1,995.8400000000003
30.27,1,57.47000000000024,938.37,995.8400000000003
30.27,-1,87.74000000000024,908.1,995.8400000000003
30.25,1,57.49000000000024,937.75,995.2400000000002
30.23,1,27.260000000000236,967.36,994.6200000000002
30.25,0,27.260000000000236,968.0,995.2600000000002
30.25,0,27.260000000000236,968.0,995.2600000000002
30.25,-1,57.51000000000023,937.75,995.2600000000002
30.25,0,57.51000000000023,937.75,995.2600000000002
30.23,-1,87.74000000000024,906.9,994.6400000000002
30.23,-1,117.97000000000024,876.67,994.6400000000002
30.23,0,117.97000000000024,876.67,994.6400000000002
30.25,-1,148.22000000000025,847.0,995.2200000000003
30.23,0,148.22000000000025,846.44,994.6600000000003
30.23,0,148.22000000000025,846.44,994.6600000000003
30.23,0,148.22000000000025,846.44,994.6600000000003
